datamart_id	dataset_id	dataset_name	dataset_description	dataset_url	variable_id	variable_name	variable_description
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1626	"FAO: Food supply (kcal/capita/day), Aquatic Plants[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Aquatic Plants[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1627	"FAO: Food supply (kcal/capita/day), Aquatic Products, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Aquatic Products, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1628	"FAO: Food supply (kcal/capita/day), Bananas[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Bananas[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1629	"FAO: Food supply (kcal/capita/day), Barley and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Barley and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-163	"FAO: Agricultural Use, Ammonium sulphate[tonnes]"	"FAO: Agricultural Use, Ammonium sulphate[tonnes]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1630	"FAO: Food supply (kcal/capita/day), Beans[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Beans[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1631	"FAO: Food supply (kcal/capita/day), Beer[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Beer[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1632	"FAO: Food supply (kcal/capita/day), Beverages, Alcoholic[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Beverages, Alcoholic[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1633	"FAO: Food supply (kcal/capita/day), Beverages, Fermented[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Beverages, Fermented[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1634	"FAO: Food supply (kcal/capita/day), Bovine Meat[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Bovine Meat[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1635	"FAO: Food supply (kcal/capita/day), Butter, Ghee[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Butter, Ghee[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1636	"FAO: Food supply (kcal/capita/day), Cephalopods[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cephalopods[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1637	"FAO: Food supply (kcal/capita/day), Cereals - Excluding Beer[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cereals - Excluding Beer[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1638	"FAO: Food supply (kcal/capita/day), Cereals, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cereals, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1639	"FAO: Food supply (kcal/capita/day), Cheese[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cheese[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-164	"FAO: Agricultural Use, Basic Slag[tonnes]"	"FAO: Agricultural Use, Basic Slag[tonnes]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1640	"FAO: Food supply (kcal/capita/day), Citrus, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Citrus, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1641	"FAO: Food supply (kcal/capita/day), Cloves[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cloves[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1642	"FAO: Food supply (kcal/capita/day), Cocoa Beans and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cocoa Beans and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1643	"FAO: Food supply (kcal/capita/day), Coconut Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Coconut Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1644	"FAO: Food supply (kcal/capita/day), Coconuts - Incl Copra[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Coconuts - Incl Copra[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1645	"FAO: Food supply (kcal/capita/day), Coffee and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Coffee and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1646	"FAO: Food supply (kcal/capita/day), Cottonseed Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cottonseed Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1647	"FAO: Food supply (kcal/capita/day), Cream[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Cream[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1648	"FAO: Food supply (kcal/capita/day), Crustaceans[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Crustaceans[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1649	"FAO: Food supply (kcal/capita/day), Dates[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Dates[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-165	"FAO: Agricultural Use, Calcium Cyanamide[tonnes]"	"FAO: Agricultural Use, Calcium Cyanamide[tonnes]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1650	"FAO: Food supply (kcal/capita/day), Demersal Fish[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Demersal Fish[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1651	"FAO: Food supply (kcal/capita/day), Eggs[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Eggs[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1652	"FAO: Food supply (kcal/capita/day), Fats, Animals, Raw[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fats, Animals, Raw[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1653	"FAO: Food supply (kcal/capita/day), Fish, Body Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fish, Body Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1654	"FAO: Food supply (kcal/capita/day), Fish, Liver Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fish, Liver Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1655	"FAO: Food supply (kcal/capita/day), Fish, Seafood[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fish, Seafood[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1656	"FAO: Food supply (kcal/capita/day), Freshwater Fish[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Freshwater Fish[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1657	"FAO: Food supply (kcal/capita/day), Fruits - Excluding Wine[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fruits - Excluding Wine[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1658	"FAO: Food supply (kcal/capita/day), Fruits, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Fruits, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1659	"FAO: Food supply (kcal/capita/day), Grand Total[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Grand Total[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-166	"FAO: Agricultural Use, Calcium Nitrate[tonnes]"	"FAO: Agricultural Use, Calcium Nitrate[tonnes]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1660	"FAO: Food supply (kcal/capita/day), Grapefruit and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Grapefruit and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1661	"FAO: Food supply (kcal/capita/day), Grapes and products (excl wine)[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Grapes and products (excl wine)[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1662	"FAO: Food supply (kcal/capita/day), Groundnut Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Groundnut Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1663	"FAO: Food supply (kcal/capita/day), Groundnuts (Shelled Eq)[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Groundnuts (Shelled Eq)[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1664	"FAO: Food supply (kcal/capita/day), Groundnuts (in Shell Eq)[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Groundnuts (in Shell Eq)[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1665	"FAO: Food supply (kcal/capita/day), Honey[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Honey[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1666	"FAO: Food supply (kcal/capita/day), Infant food[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Infant food[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1667	"FAO: Food supply (kcal/capita/day), Lemons, Limes and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Lemons, Limes and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1668	"FAO: Food supply (kcal/capita/day), Maize Germ Oil[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Maize Germ Oil[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1669	"FAO: Food supply (kcal/capita/day), Maize and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Maize and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-167	"FAO: Agricultural Use, Calcium ammonium nitrate[tonnes]"	"FAO: Agricultural Use, Calcium ammonium nitrate[tonnes]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1670	"FAO: Food supply (kcal/capita/day), Marine Fish, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Marine Fish, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1671	"FAO: Food supply (kcal/capita/day), Meat[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Meat[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1672	"FAO: Food supply (kcal/capita/day), Meat, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Meat, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1673	"FAO: Food supply (kcal/capita/day), Milk - Excluding Butter[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Milk - Excluding Butter[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1674	"FAO: Food supply (kcal/capita/day), Milk, Whole[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Milk, Whole[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1675	"FAO: Food supply (kcal/capita/day), Millet and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Millet and products[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1676	"FAO: Food supply (kcal/capita/day), Miscellaneous[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Miscellaneous[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1677	"FAO: Food supply (kcal/capita/day), Molluscs, Other[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Molluscs, Other[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1678	"FAO: Food supply (kcal/capita/day), Mutton & Goat Meat[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Mutton & Goat Meat[kcal/capita/day]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1679	"FAO: Food supply (kcal/capita/day), Nuts and products[kcal/capita/day]"	"FAO: Food supply (kcal/capita/day), Nuts and products[kcal/capita/day]"
